year_code,year,cd_area,area_name,A1101_総人口【人】,A7101_世帯数【世帯】,C610101_売上金額（民営）（農林漁業）【百万円】,C610104_売上金額（民営）（非農林漁業（公務を除く））【百万円】,C610105_売上金額（民営）（鉱業、採石業、砂利採取業）【百万円】,C610106_売上金額（民営）（建設業）【百万円】,C610107_売上金額（民営）（製造業）【百万円】,C610108_売上金額（民営）（電気・ガス・熱供給・水道業）【百万円】,C610109_売上金額（民営）（情報通信業）【百万円】,C610110_売上金額（民営）（運輸業、郵便業）【百万円】,C610111_売上金額（民営）（卸売業、小売業）【百万円】,C610114_売上金額（民営）（金融業、保険業）【百万円】,C610115_売上金額（民営）（不動産業、物品賃貸業）【百万円】,C610116_売上金額（民営）（学術研究、専門・技術サービス業）【百万円】,C610117_売上金額（民営）（宿泊業、飲食サービス業）【百万円】,C610118_売上金額（民営）（生活関連サービス業、娯楽業）【百万円】,C610119_売上金額（民営）（教育、学習支援業）【百万円】,C610120_売上金額（民営）（医療、福祉）【百万円】,C610121_売上金額（民営）（複合サービス事業）【百万円】,C610122_売上金額（民営）（サービス業（他に分類されないもの））【百万円】,D2201_財政力指数（市町村財政）【‐】,D2209_一般財源（市町村財政）【千円】,I5101_病院数【施設】
2020100000,2020年度,01334,北海道 木古内町,3832,1871,331,15357,0,4926,1813,,,792,5582,314,204,282,397,146,,426,182,226,0.21,2875150,1
2020100000,2020年度,01337,北海道 七飯町,27686,11568,5981,93699,,15582,,,,7879,24738,389,2971,1172,1565,1220,216,11559,2466,2770,0.48,6504390,2
2020100000,2020年度,01343,北海道 鹿部町,3760,1619,1160,20282,0,1584,9440,,,333,5504,,0,0,228,194,,2544,,217,0.26,1822931,0
2020100000,2020年度,01345,北海道 森町,14338,6330,4114,115416,292,9170,,1953,,4760,38020,5957,361,656,940,692,132,4217,2934,2150,0.31,5949289,2
2020100000,2020年度,01346,北海道 八雲町,15826,7519,11095,98023,0,14875,,4579,,4024,29675,4129,2483,737,1659,2855,228,2635,3047,1835,0.29,7877514,2
2020100000,2020年度,01347,北海道 長万部町,5109,2717,2028,29041,0,2870,,,,775,5281,349,699,45,533,426,281,767,2746,2068,0.24,3052042,1
2020100000,2020年度,01361,北海道 江差町,7428,3542,726,40341,0,5761,,2112,,1300,14000,6592,375,488,824,1306,133,3636,996,1465,0.28,3325748,2
2020100000,2020年度,01362,北海道 上ノ国町,4306,2053,1153,13403,0,5059,3308,,,137,3036,189,,,137,341,,727,180,249,0.17,3112926,0
2020100000,2020年度,01363,北海道 厚沢部町,3592,1654,1657,20140,,5004,,,,2055,4087,357,651,65,161,1789,,1057,2126,643,0.17,2968099,1
2020100000,2020年度,01364,北海道 乙部町,3403,1597,190,10649,,1165,4265,,,,3820,,,,236,93,2,218,127,212,0.15,2444665,1
2020100000,2020年度,01367,北海道 奥尻町,2410,1215,,,0,2503,438,,,481,2702,183,212,,411,222,,273,80,273,0.13,2536056,1
2020100000,2020年度,01370,北海道 今金町,5072,2192,1188,20518,0,4104,,,,1657,9215,702,433,85,461,225,175,1288,159,868,0.20,3386112,1
2020100000,2020年度,01371,北海道 せたな町,7398,3534,1260,24185,418,4358,1113,,,525,9368,1012,672,146,497,915,14,2720,1436,861,0.15,5835310,2
2020100000,2020年度,01391,北海道 島牧村,1356,617,116,2761,0,515,347,,,,776,,,,81,33,,614,99,149,0.09,1692755,0
2020100000,2020年度,01392,北海道 寿都町,2838,1340,506,15466,0,2500,4843,,,727,3733,222,23,,208,159,,2138,100,310,0.14,2139515,0
2020100000,2020年度,01393,北海道 黒松内町,2791,1298,2205,9422,0,2661,,,,114,1883,,204,209,125,58,9,2554,190,235,0.15,2524744,0
2020100000,2020年度,01394,北海道 蘭越町,4568,2081,2183,14306,,4008,367,,,280,6892,,126,162,260,71,30,1460,297,168,0.19,3646147,1
2020100000,2020年度,01395,北海道 ニセコ町,5074,2515,545,25942,,5032,2718,,,1193,8072,206,1238,60,5285,519,61,554,208,492,0.33,2979727,0
